"ID","Body_A","Body_L","Body_H","Eye_A","Gape_W","Head_W","InterEye_W","Leg1st_L","Leg3rd_L","InterLeg_W","Thorax_W","Mentum_L"
"G.2.8",36.034658974359,11.2726538461538,3.08367948717949,0.492876923076923,3.09930512820513,4.13386923076923,2.63342051282051,4.47383333333333,7.98716153846154,2.76570512820513,3.06857179487179,2.20827435897436
"G.2.9",80.5663333333333,17.41075,4.56125,0.62475,4.0425,5.15033333333333,3.21170833333333,5.959625,9.531125,4.474375,4.96983333333333,3.013625
"G.2.18",68.2183333333333,15.9727654320988,3.76666666666667,0.509555555555556,3.49125308641975,4.89637037037037,3.35175925925926,6.01387037037037,10.2062901234568,3.63848765432099,4.16244444444444,2.49586419753086
"G.2.19",43.6153083333333,12.8460555555556,2.60430277777778,0.371938888888889,2.51219444444444,3.98934166666667,2.87896111111111,4.503275,8.07858611111111,2.37970555555556,3.10723055555556,1.87275
"G.2.23",69.6948597701149,15.9702701149425,3.90155287356322,1.00262528735632,3.40701954022988,4.91900689655172,3.00300459770115,5.27250344827586,9.60085172413793,3.48428850574713,4.1218632183908,2.77895747126437
"G.2.30",69.4857,16.2781166666667,4.25125555555556,1.01645,3.52537222222222,4.87693888888889,2.85886111111111,5.24648333333333,9.38493888888889,3.74485,4.27259444444444,2.82137777777778
"G.2.31",75.8538125,16.9173125,3.80304166666667,0.66375,3.69141666666667,5.21679166666667,3.365125,6.25877083333333,9.7914375,3.74389583333333,4.4375,2.8526875
"G.2.32",72.8166346153846,16.3047692307692,4.15169871794872,0.5205,3.66802564102564,5.00323717948718,3.3850641025641,6.1056858974359,10.4055961538462,4.01457692307692,4.49955769230769,2.54042307692308
"G.2.33",70.8835277777778,16.5003055555556,3.96988888888889,0.576277777777778,3.62252777777778,5.02413888888889,3.31586111111111,6.19419444444444,9.86808333333333,3.76675,4.31586111111111,2.67905555555556
"G.2.34",77.9395833333333,16.8802083333333,4.02295833333333,0.528125,3.7865625,5.1440625,3.47852083333333,6.28614583333333,10.42375,4.02014583333333,4.57516666666667,2.73439583333333
"G.2.36",79.4176666666667,16.7322666666667,3.90686666666667,0.477466666666667,3.70246666666667,5.1527,3.6096,6.36986666666667,10.9668333333333,3.98613333333333,4.58833333333333,2.5605
"G.2.39",76.9440032258065,17.5940860215054,4.1279064516129,0.505369892473118,3.70382580645161,4.94579247311828,3.23260967741935,6.24472150537634,9.15041935483871,3.92708387096774,4.58163655913978,2.82001827956989
"G.2.44",62.1668333333333,14.8135357142857,3.34933571428571,0.473619047619048,3.16644761904762,4.65459047619048,3.24441428571429,5.49029523809524,9.60456428571429,3.25833571428571,3.90167380952381,2.2776
"G.3.6",46.5731333333333,13.2735833333333,3.40756666666667,0.577533333333333,3.05441666666667,4.44465833333333,2.93950833333333,4.941,8.96026666666667,3.04246666666667,3.43469166666667,2.2477
"G.3.7",64.4477416666667,15.7835364583333,3.98814583333333,0.765257291666667,3.53286875,4.93606666666667,3.16689479166667,5.84302604166667,10.02295625,3.56965104166667,3.98155,2.688028125
"G.3.8",43.75532,12.3756,3.29393333333333,0.50392,3.27857333333333,4.32387333333333,2.76544,4.80786666666667,8.34118,3.01186666666667,3.36228,2.37482
"G.3.9",49.71732,14.1428,3.42085333333333,0.63056,3.25515333333333,4.60991333333333,2.97078,5.21120666666667,8.8032,3.07828666666667,3.47668,2.52438
"G.3.18",32.2052298850575,12.3245747126437,2.21600057471264,0.344563218390805,2.14658218390805,3.59921724137931,2.58229827586207,4.13299367816092,7.01319367816092,1.79012126436782,2.53580632183908,1.75727701149425
"G.3.19",44.4234291666667,13.863140625,2.80402604166667,0.53788125,2.65632916666667,4.14887708333333,2.70953645833333,4.74114166666667,7.23448541666667,2.39459895833333,3.18075208333333,2.19951979166667
"G.3.23",49.232315503876,13.9037248062016,3.05114573643411,0.52846976744186,2.85982945736434,4.2565007751938,2.81881162790698,4.77655658914729,7.8276023255814,2.74123875968992,3.43608604651163,2.25339147286822
"G.3.30",32.0474648148148,11.7725925925926,2.50825740740741,0.439662962962963,2.26733333333333,3.68729259259259,2.50492777777778,3.85549814814815,6.77576111111111,2.06802592592593,2.77201481481481,1.82737037037037
"G.3.31",73.9585,16.2661904761905,3.68169047619048,0.604952380952381,3.5752380952381,5.18680952380952,3.50654761904762,6.26871428571429,10.5764523809524,3.67859523809524,4.3327380952381,2.59442857142857
"G.3.32",60.7663287037037,14.3492916666667,4.25468148148148,0.688648148148148,3.56288240740741,4.85884074074074,3.07802685185185,5.153925,10.0140203703704,4.02613055555556,4.34353055555556,2.41367314814815
"G.3.33",63.3346904761905,15.7375238095238,3.28366666666667,0.657452380952381,3.25016666666667,4.88690476190476,3.183,5.81471428571429,9.37971428571429,3.12547619047619,3.84952380952381,2.55683333333333
"G.3.34",77.5236303030303,17.0867575757576,3.87884242424242,0.480648484848485,3.6785696969697,4.96979393939394,3.35103636363636,6.07629090909091,9.62524242424242,3.87490303030303,4.54146060606061,2.74103636363636
"G.3.36",50.1171904761905,13.4321904761905,2.69698095238095,0.338333333333333,2.63518095238095,4.1575619047619,3.06325714285714,4.91454285714286,8.68200952380952,2.54550476190476,3.28518095238095,1.93391428571429
"G.3.39",64.6084666666667,15.9585864197531,3.38764567901235,0.527288888888889,3.28035555555556,4.66566913580247,3.07631728395062,5.55011851851852,8.48612345679012,3.23195432098765,3.9825950617284,2.58916913580247
"G.3.44",47.0545794117647,13.4718725490196,2.66434215686275,0.442703921568627,2.65016666666667,4.13210098039216,2.89265784313725,4.74566078431373,7.91571666666667,2.41968529411765,3.18917450980392,2.08447058823529
"G.4.6",59.1556358974359,15.0258717948718,3.88943076923077,0.732779487179487,3.56739230769231,4.92453076923077,3.04740256410256,5.4854641025641,9.25384615384615,3.5991358974359,3.99628717948718,2.72855641025641
"G.4.7",50.3543333333333,13.7514444444444,4.05366666666667,0.808222222222222,3.62486111111111,4.98636111111111,3.07627777777778,5.41805555555556,10.0666944444444,3.64311111111111,3.73077777777778,2.64822222222222
"G.4.8",24.5015490196078,10.7648823529412,2.25604705882353,0.415682352941176,2.35271764705882,3.58684901960784,2.42108431372549,3.68800588235294,6.63275294117647,1.85837058823529,2.46307843137255,1.8142
"G.4.9",81.2016666666667,18.0716,4.09533333333333,0.920666666666667,4.19633333333333,5.55556666666667,3.4381,6.68736666666667,9.91596666666667,3.96443333333333,4.63463333333333,3.2695
"G.4.18",43.1474388888889,13.7503194444444,2.63295833333333,0.402677777777778,2.56417083333333,3.90841111111111,2.67077083333333,4.53244861111111,7.18954583333333,2.2968125,3.03045277777778,2.14123888888889
"G.4.19",66.2378958333333,15.9755416666667,3.67364583333333,0.888791666666667,3.56345833333333,5.24414583333333,3.12266666666667,5.9026875,9.11814583333333,3.44879166666667,4.1376875,2.91575
"G.4.23",50.6050714285714,14.0669166666667,3.35336904761905,0.577928571428571,3.04223809523809,4.32557142857143,2.75989285714286,4.59413095238095,7.88297619047619,3.0747380952381,3.68325,2.32996428571429
"G.4.30",54.1123666666667,14.6854722222222,3.26033888888889,0.577766666666667,3.07703333333333,4.41482777777778,2.81963333333333,4.86501111111111,7.79777777777778,3.00989444444444,3.70438333333333,2.44805
"G.4.32",37.3123458333333,12.1099583333333,3.2790125,0.747954166666667,2.83572083333333,4.10371666666667,2.51140416666667,4.12519166666667,8.05589583333333,2.86890833333333,3.20540416666667,2.09552916666667
"G.4.33",50.02812,14.0696,3.38032,0.776893333333333,3.17975333333333,4.69578,2.85774666666667,5.02317333333333,8.42163333333333,3.03278666666667,3.58434666666667,2.53641333333333
"G.4.34",34.3422388888889,12.8610833333333,2.49679166666667,0.555188888888889,2.48331388888889,3.98348888888889,2.61870833333333,4.42631388888889,7.35331388888889,2.03998611111111,2.686725,2.08050555555556
"G.4.39",54.7920363636364,15.0861363636364,2.94959696969697,0.549563636363636,2.97282424242424,4.39011515151515,2.83600909090909,5.02778484848485,7.40736363636364,2.71706666666667,3.54991818181818,2.50091818181818
"G.4.44",68.6418666666667,16.2453,3.94523333333333,0.8618,3.69733333333333,5.2212,3.08186666666667,5.82786666666667,9.0409,3.72056666666667,4.34496666666667,2.9784
"G.5.6",66.0660846153846,15.3499230769231,4.3599735042735,0.803147008547009,3.60215299145299,4.90389401709402,3.03774871794872,5.2785282051282,9.89369230769231,4.02019145299145,4.42451794871795,2.57682991452991
"G.5.7",68.4361787878788,16.7230054545455,4.15655909090909,0.454384242424242,3.51221727272727,4.72134484848485,3.2564803030303,6.24599787878788,9.71167181818182,3.75245606060606,4.28889606060606,2.40598121212121
"G.5.8",51.2756212121212,13.4661060606061,3.81,0.526121212121212,3.36260606060606,4.50368181818182,2.92889393939394,5.14825757575758,9.19637878787879,3.46918181818182,3.79590909090909,2.2935303030303
"G.5.9",65.8858403061224,15.9911198979592,3.52221700680272,0.761200340136054,3.51176207482993,5.09524472789116,3.21832721088435,5.97578180272109,9.40001445578231,3.3395137755102,4.00394880952381,2.78236632653061
"G.5.18",64.1997342342342,16.0785495495495,3.76170945945946,0.406855855855856,3.23458333333333,4.57939189189189,3.19766891891892,5.90767342342342,9.66161036036036,3.45396171171171,4.03533108108108,2.24218018018018
"G.5.19",70.7925762711864,15.9333446327684,3.6681779661017,0.473901129943503,3.43894632768362,4.9129406779661,3.46851694915254,6.06986440677966,10.4907994350282,3.62177118644068,4.2350197740113,2.35873446327684
"G.5.23",45.494784047619,14.0816080952381,2.90365773809524,0.531834404761905,2.77782011904762,4.14629464285714,2.81341571428571,4.83032476190476,8.05782928571429,2.53492797619048,3.22088583333333,2.11100642857143
"G.5.30",49.827952,13.6671066666667,3.357672,0.514029333333333,2.96457866666667,4.31929466666667,2.910588,4.73869733333333,8.72438666666667,3.088132,3.64179466666667,2.08630133333333
"G.5.31",73.5941111111111,17.1745555555556,3.74955555555556,0.811333333333333,3.705,5.26938888888889,3.15944444444444,6.17544444444444,8.78294444444444,3.57844444444444,4.34644444444444,3.11516666666667
"G.5.32",70.6012841666667,16.12555,3.6916675,0.541444166666667,3.51923416666667,4.90664916666667,3.306595,5.92421416666667,9.78957916666667,3.63580083333333,4.2378075,2.59539916666667
"G.5.33",65.8639277777778,15.4399907407407,3.39989074074074,0.425542592592593,3.2273537037037,4.72245185185185,3.38175740740741,5.81011481481482,10.1852222222222,3.35079814814815,3.99648888888889,2.23126666666667
"G.5.34",59.0166461904762,15.263319047619,3.20641761904762,0.404640952380952,3.02274380952381,4.38530857142857,3.05430619047619,5.35960904761905,8.72954047619048,3.02231523809524,3.72314666666667,2.25533238095238
"G.5.36",65.4946090909091,15.9069545454545,3.37374545454545,0.5796,3.32001818181818,4.79302727272727,3.14343636363636,5.65653636363636,8.81754545454545,3.24942727272727,3.99816363636364,2.61534545454545
"G.5.39",44.400591025641,13.68375,2.55767435897436,0.453369230769231,2.56786666666667,4.07564615384615,2.81199230769231,4.68766282051282,7.53803205128205,2.27116794871795,3.09553076923077,2.05160128205128
"G.5.44",65.4408,15.9729227642276,3.89564959349594,0.601611382113821,3.51136910569106,4.8316593495935,3.24870406504065,5.93480325203252,9.862,3.60998292682927,4.15264308943089,2.45526910569106
"G.6.6",69.5794861111111,15.8560972222222,3.89368333333333,0.597708333333333,3.62211944444444,5.03315416666667,3.33455277777778,5.92758055555556,10.1294847222222,3.79373888888889,4.30139722222222,2.63041527777778
"G.6.7",78.0731805555556,16.4348055555556,3.83529166666667,0.470388888888889,3.64425,5.14548611111111,3.650375,6.36177777777778,11.2143611111111,3.925875,4.51940277777778,2.46804166666667
"G.6.8",47.6721,13.2300714285714,3.57338095238095,0.625457142857143,3.43579523809524,4.6384380952381,2.93762857142857,5.20047619047619,9.09247142857143,3.24140476190476,3.49811428571429,2.53645714285714
"G.6.9",76.3882333333333,17.2959074074074,3.86002962962963,0.538348148148148,3.68477037037037,4.94997037037037,3.21078518518519,5.98018888888889,8.91598148148148,3.79371481481481,4.50385925925926,2.89121111111111
"G.6.18",68.3684126984127,16.4125238095238,4.08194285714286,0.507380952380952,3.56724126984127,4.7270746031746,3.0854619047619,5.81640634920635,8.94494920634921,3.78137142857143,4.30675714285714,2.64840952380952
